subn,word1,word2,jol,jolrt,trial,list,practice,jolrank,jolrankp,restudyresp,restudyacc,restudyrtfirst,restudyrt,resp,testacc,rtfirst,rt
7995,bias,sirloin,17,1.603,14,1,1,32,0.8,sand,0,NA,3.483,counter,0,1.815,3.087
7995,forest,knob,5,3.387,35,1,0,15,0.375,,NA,NA,NA,dark,0,1.129,2.473
7995,visit,glove,1,7.737,40,1,0,3,0.075,,NA,NA,NA,skip,0,0.686,1.463
7995,calf,annoy,6,4.245,10,1,1,16,0.4,henchman,0,NA,3.44,skip,0,1.471,2.151
7995,caring,skirt,1,4.049,1,1,0,9,0.225,,NA,NA,NA,skip,0,0.745,2.344
7995,glue,force,35,9.454,38,1,1,36,0.9,cow,0,NA,6.887,matter,0,1.928,2.839
7995,fee,chowder,13,2.239,16,1,1,24,0.6,sardine,0,NA,2.412,skip,0,1.76,2.496
7995,copy,bedroom,1,1.644,36,1,1,12,0.3,sand,0,NA,3.245,durable,0,1.369,2.505
8068,prison,loaf,1,4.335,40,1,1,6,0.15,SKIP,0,NA,5.685,SKIP,0,2.409,4.763
8068,risk,zero,20,2.184,33,1,0,35,0.875,,NA,NA,NA,crisis,0,3.055,8.488
8068,fee,chowder,1,1.747,13,1,0,11,0.275,,NA,NA,NA,SKIP,0,8.367,9.46
8068,bleach,ruin,15,4.078,3,1,1,32,0.8,ruin,1,NA,6.095,ruin,1,1.136,2.008
8068,banner,glide,8,2.933,37,1,0,27,0.675,,NA,NA,NA,wave,0,4.901,6.266
8068,nerve,bumper,1,3.349,10,1,1,14,0.35,bumper,1,NA,3.314,bumper,1,6.272,7.367
8068,port,cinema,2,1.834,12,1,1,20,0.5,cinema,1,NA,3.699,cinema,1,2.167,3.569
8068,smother,surgery,1,1.94,23,1,0,13,0.325,,NA,NA,NA,surgery,1,1.581,3.167
8068,climax,saucer,1,2.684,19,1,0,5,0.125,,NA,NA,NA,SKIP,0,1.959,2.681
8068,rock,milk,2,3.902,9,1,0,17,0.425,,NA,NA,NA,pick,0,5.677,11.174
8068,shrink,mafia,1,2.091,39,1,1,4,0.1,mafia,1,NA,2.911,SKIP,0,2.813,3.84
8068,bacon,feud,27,2.307,2,1,0,39,0.975,,NA,NA,NA,feud ,0,2.294,6.488
8068,collect,loyalty,23,2.079,36,1,0,37,0.925,,NA,NA,NA,royalty,0,2.82,7.027
8068,bullet,walkway,22,4.598,38,1,1,36,0.9,walkaway,0,NA,4.386,walkaway,0,1.091,2.476
8068,mill,feast,1,1.882,8,1,0,9,0.225,,NA,NA,NA,SKIP,0,2.239,2.89
8068,copy,bedroom,7,2.59,34,1,1,26,0.65,bedroom,1,NA,3.512,bedroom,1,1.829,3.029
8068,capital,figure,2,2.017,11,1,1,22,0.55,figure,1,NA,4.264,SKIP,0,3.077,9.166
8068,link,crisis,10,2.253,6,1,0,29,0.725,,NA,NA,NA,SKIP,0,2.752,3.379
8068,pea,bathtub,1,1.983,22,1,1,10,0.25,bathtub,1,NA,4.44,bathtub,1,2.605,3.65
8068,anger,decay,4,2.132,21,1,0,25,0.625,,NA,NA,NA,SKIP,0,1.655,2.327
8068,grip,beach,1,2.084,29,1,1,2,0.05,beach,1,NA,7.74,SKIP,0,2.433,3.19
8068,fan,feature,36,1.673,4,1,1,40,1,feature,1,NA,3.226,feature,1,1.413,2.34
8068,bias,sirloin,14,2.091,32,1,1,30,0.75,sirloin,1,NA,3.994,SKIP,0,2.441,3.273
8068,replace,roach,2,2.192,1,1,0,19,0.475,,NA,NA,NA,SKIP,0,2.581,3.369
8068,visit,glove,1,1.84,26,1,1,16,0.4,SKIP,0,NA,6.022,SKIP,0,1.21,1.973
8068,knock,otter,1,1.829,14,1,0,3,0.075,,NA,NA,NA,SKIP,0,3.506,4.387
8068,calf,annoy,4,2.206,25,1,1,24,0.6,annoy,1,NA,3.894,annoy,1,2.851,5.889
8068,want,ascent,15,2.67,30,1,0,31,0.775,,NA,NA,NA,SKIP,0,2.232,3.267
8068,forest,knob,1,2.191,15,1,0,1,0.025,,NA,NA,NA,SKIP,0,2.392,3.307
8068,need,faucet,2,2.439,28,1,1,18,0.45,SKIP,0,NA,4.015,SKIP,0,1.814,2.631
8068,find,clown,1,1.873,20,1,0,15,0.375,,NA,NA,NA,SKIP,0,3.06,3.773
8068,date,laugh,9,2.023,27,1,1,28,0.7,laugh,1,NA,3.023,laugh,1,1.432,2.272
8068,chicken,beet,1,4.031,5,1,0,7,0.175,,NA,NA,NA,SKIP,0,2.916,3.921
8068,remind,foam,24,2.05,35,1,1,38,0.95,SKIP,0,NA,6.656,SKIP,0,1.887,2.667
8068,glue,force,17,1.976,17,1,0,33,0.825,,NA,NA,NA,adhere,0,2.854,4.188
8068,caring,skirt,3,2.55,18,1,0,23,0.575,,NA,NA,NA,SKIP,0,2.435,3.107
8068,pork,emperor,1,2.069,7,1,1,8,0.2,emperor,1,NA,3.313,SKIP,0,4.702,5.36
8068,biology,temper,1,1.962,24,1,1,12,0.3,temper,1,NA,3.485,temper,1,1.816,2.819
8068,plant,worm,17,1.754,16,1,1,34,0.85,worm,1,NA,3.028,SKIP,0,2.726,3.36
8068,process,joker,2,1.458,31,1,0,21,0.525,,NA,NA,NA,SKIP,0,1.541,2.235
8513,forest,knob,13,2.21,30,1,1,18,0.45,garage,0,NA,5.406,cave,0,2.89,4.087
8513,capital,figure,8,4.474,34,1,1,4,0.1,house,0,NA,4.763,house,0,3.734,5.698
8513,copy,bedroom,15,3.369,15,1,0,27,0.675,,NA,NA,NA,bed,0,3.792,4.71
8513,link,crisis,8,2.116,13,1,0,5,0.125,,NA,NA,NA,pond,0,3.049,4.262
8513,visit,glove,13,1.909,6,1,0,17,0.425,,NA,NA,NA,mouth,0,4.082,4.99
8513,remind,foam,12,4.184,35,1,0,15,0.375,,NA,NA,NA,desk,0,1.928,2.735
8513,need,faucet,18,2.461,32,1,1,34,0.85,pro,0,NA,5.694,bath,0,6.696,7.646
8513,bacon,feud,15,1.885,9,1,1,28,0.7,walkway,0,NA,5.363,walk,0,4.969,5.71
8513,pea,bathtub,13,2.334,22,1,0,19,0.475,,NA,NA,NA,pizza,0,3.039,5.27
8513,nerve,bumper,16,3.21,12,1,0,29,0.725,,NA,NA,NA,bedroom,0,5.961,7.797
8513,rock,milk,22,3.907,3,1,1,40,1,road,0,NA,3.95,time,0,5.466,6.31
8513,banner,glide,21,2.233,19,1,0,37,0.925,,NA,NA,NA,flow,0,2.53,5.071
8513,smother,surgery,11,1.791,7,1,0,9,0.225,,NA,NA,NA,teapot,0,5.394,7.367
8513,glue,force,22,3.372,36,1,0,39,0.975,,NA,NA,NA,fly,0,2.841,4.021
8513,want,ascent,13,3.497,4,1,0,21,0.525,,NA,NA,NA,stop,0,2.416,3.295
8513,fan,feature,17,1.584,18,1,1,30,0.75,feature,1,NA,3.947,feature,1,1.505,2.861
8513,date,laugh,19,3.166,2,1,1,36,0.9,field,0,NA,5.017,slight,0,4.328,5.502
8513,bullet,walkway,11,2.448,39,1,1,10,0.25,top,0,NA,8.7,read,0,2.625,3.487
8513,shrink,mafia,11,3.009,21,1,0,11,0.275,,NA,NA,NA,think,0,5.728,6.951
8513,find,clown,11,2.605,23,1,1,12,0.3,key,0,NA,4.578,goal,0,2.775,3.549
8513,climax,saucer,9,3.047,8,1,0,7,0.175,,NA,NA,NA,garage,0,7.576,8.871
8513,collect,loyalty,17,2.242,5,1,0,31,0.775,,NA,NA,NA,guy,0,5.223,5.894
8513,port,cinema,14,1.966,29,1,1,22,0.55,score,0,NA,5.79,boat,0,1.855,2.677
8513,chicken,beet,11,1.943,40,1,1,14,0.35,beet,1,NA,2.941,beet,1,3.425,4.342
8513,pork,emperor,14,2.482,24,1,1,24,0.6,beet,0,NA,3.055,beet,0,0.929,1.871
8513,mill,feast,15,2.057,17,1,0,25,0.625,,NA,NA,NA,throw,0,5.271,6.67
8513,plant,worm,10,2.942,16,1,1,8,0.2,tree,0,NA,5.901,ground,0,2.127,3.141
8513,prison,loaf,12,2.621,37,1,1,16,0.4,goal,0,NA,5.361,bar,0,4.056,4.822
8513,biology,temper,4,1.785,20,1,0,1,0.025,,NA,NA,NA,student,0,2.599,3.765
8513,calf,annoy,7,2.351,38,1,0,3,0.075,,NA,NA,NA,annoy,1,1.552,2.509
8513,fee,chowder,6,2.384,28,1,1,2,0.05,tee,0,NA,6.397,disco,0,12.218,13.27
8513,anger,decay,11,3.293,33,1,0,13,0.325,,NA,NA,NA,stop,0,6.511,7.358
8513,knock,otter,18,4.254,31,1,1,32,0.8,door,0,NA,3.5,try,0,5.665,6.805
8513,grip,beach,18,2.837,26,1,0,33,0.825,,NA,NA,NA,ship,0,3.561,4.918
8513,process,joker,15,3.219,27,1,1,26,0.65,toll,0,NA,8.387,goat,0,6.192,7.005
8513,risk,zero,13,2.934,1,1,1,20,0.5,bed,0,NA,7.839,your,0,4.567,5.35
8513,replace,roach,21,2.122,25,1,1,38,0.95,room,0,NA,6.566,mace,0,3.433,4.478
8513,caring,skirt,9,3.285,11,1,1,6,0.15,turtle,0,NA,4.179,bear,0,3.529,4.511
8513,bleach,ruin,19,3.724,14,1,0,35,0.875,,NA,NA,NA,washer,0,2.215,3.349
8513,bias,sirloin,14,3.686,10,1,0,23,0.575,,NA,NA,NA,news,0,2.315,3.183
8544,chicken,beet,54,5.133,1,1,1,38,0.95,beet,1,NA,28.27,beet,1,3.454,5.939
8544,process,joker,54,3.919,29,1,0,37,0.925,,NA,NA,NA,daily,0,10.385,12.656
8544,anger,decay,54,6.696,19,1,0,33,0.825,,NA,NA,NA,joker,0,3.552,7.955
8544,forest,knob,52,5.689,16,1,0,13,0.325,,NA,NA,NA,knob,1,8.262,10.048
8544,banner,glide,52,5.04,38,1,1,10,0.25,forest,0,NA,27.969,grip,0,2.645,51.709
8544,fan,feature,52,7.966,27,1,1,12,0.3,feature,1,NA,80.016,skirt,0,9.737,12.976
8544,mill,feast,52,8.545,40,1,1,16,0.4,feast,1,NA,31.524,rock,0,13.112,16.281
8544,replace,roach,52,2.983,25,1,1,20,0.5,roach,1,NA,59.334,roach,1,1.773,4.368
8544,biology,temper,51,12.73,7,1,0,3,0.075,,NA,NA,NA,card,0,15.766,18.014
8544,climax,saucer,54,18.063,21,1,1,34,0.85,saucer,1,NA,40.538,milk,0,25.944,28.183
8544,capital,figure,51,18.5,26,1,0,7,0.175,,NA,NA,NA,blank,0,8.768,11.023
8544,risk,zero,53,7.181,3,1,1,24,0.6,grip,0,NA,108.225,zero,1,51.233,53.704
8544,bullet,walkway,50,7.407,39,1,1,2,0.05,walkway,1,NA,55.514,train,0,19,21.393
8544,nerve,bumper,52,3.778,34,1,1,14,0.35,bump,0,NA,69.721,blank,0,24.733,27.233
8544,grip,beach,53,6.304,9,1,0,29,0.725,,NA,NA,NA,beach,1,3.546,6.133
8544,copy,bedroom,52,5.871,12,1,0,21,0.525,,NA,NA,NA,blank,0,40.413,42.894
8544,smother,surgery,53,9.518,4,1,1,30,0.75,surgery,1,NA,26.823,clown,0,49.165,51.671
8544,glue,force,53,5.52,20,1,1,22,0.55,force,1,NA,14.708,plant,0,30.334,33.181
8544,visit,glove,51,2.402,2,1,1,4,0.1,sirloin,0,NA,107.269,blank,0,34.56,36.884
8544,need,faucet,50,8.387,22,1,0,1,0.025,,NA,NA,NA,bedroom,0,33.306,36.642
8544,calf,annoy,52,5.959,8,1,0,11,0.275,,NA,NA,NA,annoy,1,33.672,36.641
8544,plant,worm,54,5.312,31,1,1,36,0.9,worm,1,NA,52.475,blank,0,56.022,71.924
8544,find,clown,53,3.869,30,1,1,28,0.7,clown,1,NA,45.571,blank,0,23.255,42.989
8544,bacon,feud,53,3.68,28,1,0,25,0.625,,NA,NA,NA,blank,0,39.377,42.376
8544,want,ascent,52,9.12,24,1,1,18,0.45,zero,0,NA,53.038,blank,0,39.585,43.852
8544,prison,loaf,53,4.898,11,1,0,31,0.775,,NA,NA,NA,loaf,1,6.452,8.944
8544,shrink,mafia,55,4.096,13,1,1,40,1,grow,0,NA,31.81,blank,0,19.932,23.74
8544,bleach,ruin,54,3.415,36,1,0,35,0.875,,NA,NA,NA,ruin,1,13.543,16.634
8544,knock,otter,54,6.145,10,1,1,32,0.8,otter,1,NA,47.057,blank,0,10.859,43.856
8544,pork,emperor,52,6.263,14,1,0,9,0.225,,NA,NA,NA,loin,0,2.964,27.381
8544,bias,sirloin,51,5.249,33,1,1,8,0.2,loaf,0,NA,81.539,blank,0,17.198,51.016
8544,link,crisis,51,12.487,23,1,1,6,0.15,joker,0,NA,28.788,blank,0,25.524,42.103
8544,pea,bathtub,52,5.135,18,1,0,17,0.425,,NA,NA,NA,blank,0,55.994,59.706
8544,remind,foam,51,7.231,15,1,0,5,0.125,,NA,NA,NA,bathtub,0,4.174,9.499
8544,fee,chowder,55,3.873,32,1,0,39,0.975,,NA,NA,NA,blank,0,48.394,50.859
8544,port,cinema,53,5.415,17,1,0,27,0.675,,NA,NA,NA,blank,0,41.056,44.59
8544,caring,skirt,52,4.617,5,1,0,15,0.375,,NA,NA,NA,bedroom,0,11.002,15.369
8544,date,laugh,53,5.582,6,1,1,26,0.65,laugh,1,NA,59.106,laugh,1,3.12,5.685
8544,rock,milk,52,4.368,35,1,0,19,0.475,,NA,NA,NA,mill,0,21.818,25.931
8544,collect,loyalty,53,14.792,37,1,0,23,0.575,,NA,NA,NA,blank,0,33.542,36.017
8568,replace,roach,85,4.965,11,1,1,20,0.5,roach,1,NA,12.799,roach,1,25.949,29.102
8568,grip,beach,70,9.982,6,1,0,5,0.125,,NA,NA,NA,beach,1,5.285,7.686
8568,fee,chowder,72,3.286,20,1,0,9,0.225,,NA,NA,NA,chowder,1,19.42,24.35
8568,bias,sirloin,77,3.062,5,1,0,17,0.425,,NA,NA,NA,sirloin,1,14.213,17.952
8568,link,crisis,86,19.885,25,1,1,22,0.55,crisis,1,NA,20.23,crisis,1,19.268,21.327
8568,bullet,walkway,75,6.022,33,1,0,13,0.325,,NA,NA,NA,walkway,1,5.932,9.982
8568,bleach,ruin,100,5.55,7,1,0,31,0.775,,NA,NA,NA,ruin,1,6.419,8.031
8568,collect,loyalty,100,2.868,19,1,0,37,0.925,,NA,NA,NA,loyalty,1,33.579,36.119
8568,visit,glove,71,3.51,24,1,0,7,0.175,,NA,NA,NA,glove,1,22.245,24.912
8568,copy,bedroom,60,4.926,29,1,1,2,0.05,bedroom,1,NA,30.583,bedroom,1,27.589,32.248
8568,nerve,bumper,55,7.316,9,1,0,1,0.025,,NA,NA,NA,bumper,1,4.629,7.039
8568,calf,annoy,75,7.502,18,1,1,14,0.35,annoy,1,NA,17.034,annoy,1,18.869,26.647
8568,risk,zero,100,3.589,22,1,1,36,0.9,zero,1,NA,25.363,zero,1,7.789,10.36
8568,forest,knob,75,5.509,2,1,1,12,0.3,knob,1,NA,70.612,knob,1,24.645,28.166
8568,anger,decay,75,12.573,15,1,0,11,0.275,,NA,NA,NA,decay,1,8.989,11.816
8568,chicken,beet,100,3.638,12,1,1,32,0.8,beet,1,NA,29.271,beet,1,104.597,107.19
8568,fan,feature,100,31.725,3,1,1,38,0.95,feature,1,NA,28.511,feature,1,18.477,24.896
8568,bacon,feud,86,5.566,37,1,0,23,0.575,,NA,NA,NA,feud,1,10.733,12.231
8568,pea,bathtub,86,17.981,8,1,1,24,0.6,bathtub,1,NA,26.236,bathtub,1,49.7,52.759
8568,rock,milk,83,2.309,39,1,1,18,0.45,milk,1,NA,25.175,milk,1,15.942,17.599
8568,shrink,mafia,70,6.654,36,1,1,6,0.15,mafia,1,NA,3.919,mafia,1,3.66,5.271
8568,knock,otter,73,8.038,35,1,1,10,0.25,otter,1,NA,23.477,otter,1,8.221,17.455
8568,port,cinema,100,4.941,28,1,1,34,0.85,cinema,1,NA,35.01,cinema,1,45.796,47.743
8568,climax,saucer,86,6.973,16,1,0,21,0.525,,NA,NA,NA,saucer,1,34.101,42.694
8568,find,clown,92,5.766,10,1,1,26,0.65,clown,1,NA,22.541,clown,1,15.661,17.287
8568,want,ascent,75,3.39,27,1,0,15,0.375,,NA,NA,NA,ascent,1,11.382,15.287
8568,mill,feast,72,4.557,32,1,1,8,0.2,feast,1,NA,10.655,feast,1,20.204,21.79
8568,remind,foam,85,9.15,26,1,0,19,0.475,,NA,NA,NA,foam,1,11.11,13.351
8568,caring,skirt,66,3.126,23,1,1,4,0.1,skirt,1,NA,12.614,skirt,1,29.997,31.879
8568,smother,surgery,100,4.022,14,1,0,39,0.975,,NA,NA,NA,surgery,1,6.797,9.08
8568,need,faucet,100,6.611,4,1,1,28,0.7,faucet,1,NA,34.823,faucet,1,26.549,28.311
8568,banner,glide,100,4.317,17,1,0,33,0.825,,NA,NA,NA,glide,1,18.909,21.558
8568,date,laugh,100,3.453,13,1,1,40,1,laugh,1,NA,21.519,laugh,1,1.653,3.071
8568,pork,emperor,60,9.062,30,1,0,3,0.075,,NA,NA,NA,emperor,1,1.356,4.654
8568,plant,worm,100,11.373,38,1,1,30,0.75,worm,1,NA,36.342,worm,1,26.886,28.287
8568,process,joker,87,20.221,40,1,0,25,0.625,,NA,NA,NA,joker,1,20.022,21.646
8568,capital,figure,100,17.838,21,1,0,35,0.875,,NA,NA,NA,figure,1,31.99,37.191
8568,prison,loaf,92,11.937,34,1,0,27,0.675,,NA,NA,NA,loaf,1,9.51,12.583
8568,glue,force,100,5.742,1,1,0,29,0.725,,NA,NA,NA,force,1,43.533,46.167
8568,biology,temper,76,5.285,31,1,1,16,0.4,temper,1,NA,33.868,SKIP,0,54.173,61.272
8670,need,faucet,38,19.342,40,1,1,16,0.4,milk,0,NA,3.789,milk,0,3.051,5.061
8670,pork,emperor,20,1.364,1,1,1,4,0.1,emperor,1,NA,4.812,emperor,1,1.149,4.403
8670,visit,glove,26,1.256,25,1,0,9,0.225,,NA,NA,NA,needle,0,2.909,6.538
8670,calf,annoy,32,1.436,18,1,1,12,0.3,annoy,1,NA,8.519,loaf,0,2.131,2.693
8670,climax,saucer,60,1.38,16,1,1,26,0.65,saucey,0,NA,2.831,saucey,0,1.903,2.914
8670,glue,force,88,1.284,31,1,1,36,0.9,force,1,NA,2.07,stick,0,1.825,2.548
8670,bias,sirloin,65,1.747,38,1,1,28,0.7,mother,0,NA,4.301,penguin,0,1.962,4.136
8670,copy,bedroom,40,1.259,36,1,1,18,0.45,cat,0,NA,5.327,cat,0,1.474,2.626
8670,grip,beach,24,2.131,35,1,0,7,0.175,,NA,NA,NA,milk,0,1.759,5.394
8670,replace,roach,85,1.316,23,1,0,35,0.875,,NA,NA,NA,filler,0,3.212,4.315
8670,bullet,walkway,44,2.644,9,1,0,19,0.475,,NA,NA,NA,bias,0,1.612,2.344
8670,pea,bathtub,19,1.452,11,1,0,3,0.075,,NA,NA,NA,body,0,1.606,2.338
8670,collect,loyalty,53,4.48,10,1,0,23,0.575,,NA,NA,NA,course,0,1.426,4.262
8670,process,joker,16,1.325,39,1,0,1,0.025,,NA,NA,NA,magnet,0,2.678,3.72
8670,risk,zero,100,1.228,28,1,0,39,0.975,,NA,NA,NA,replace,0,3.755,7.665
8670,chicken,beet,78,1.1,14,1,1,32,0.8,beet,1,NA,3.991,green,0,5.632,7.836
8670,find,clown,37,1.516,26,1,0,15,0.375,,NA,NA,NA,answer,0,4.506,6.053
8670,banner,glide,56,1.109,27,1,0,25,0.625,,NA,NA,NA,ego,0,2.101,2.686
8670,shrink,mafia,30,4.608,3,1,0,11,0.275,,NA,NA,NA,beef,0,2.481,4.356
8670,plant,worm,100,2.629,19,1,1,40,1,bean,0,NA,7.767,create,0,2.673,7.477
8670,rock,milk,38,1.173,33,1,0,17,0.425,,NA,NA,NA,hard,0,1.406,2.148
8670,bacon,feud,79,0.948,37,1,0,33,0.825,,NA,NA,NA,bed,0,3.337,4.52
8670,want,ascent,21,1.549,7,1,1,6,0.15,a,0,NA,10.326,little,0,4.459,5.936
8670,knock,otter,75,1.114,30,1,1,30,0.75,break,0,NA,4.054,knack,0,1.452,2.478
8670,bleach,ruin,89,1.173,32,1,0,37,0.925,,NA,NA,NA,ruin,1,1.177,1.995
8670,smother,surgery,65,1.629,34,1,0,27,0.675,,NA,NA,NA,sister,0,1.214,3.656
8670,caring,skirt,21,1.18,22,1,0,5,0.125,,NA,NA,NA,cause,0,1.571,2.328
8670,date,laugh,84,1.148,20,1,1,34,0.85,night,0,NA,4.582,no,0,1.429,2.012
8670,fee,chowder,36,1.677,8,1,1,14,0.35,s,0,NA,2.279,find,0,1.135,3.523
8670,anger,decay,91,0.86,6,1,1,38,0.95,sirloin,0,NA,5.63,panda,0,4.411,5.182
8670,fan,feature,72,1.175,12,1,0,29,0.725,,NA,NA,NA,fare,0,1.19,1.991
8670,biology,temper,46,1.444,4,1,0,21,0.525,,NA,NA,NA,left,0,2.276,4.551
8670,nerve,bumper,32,1.403,2,1,0,13,0.325,,NA,NA,NA,note,0,1.319,3.095
8670,link,crisis,45,1.252,17,1,1,20,0.5,chain,0,NA,4.422,hard,0,2.792,5.906
8670,capital,figure,76,1.292,24,1,0,31,0.775,,NA,NA,NA,coo,0,3.524,4.346
8670,mill,feast,24,0.9,29,1,1,8,0.2,farm,0,NA,5.33,meek,0,48.557,49.233
8670,remind,foam,18,1.604,21,1,1,2,0.05,cow,0,NA,5.615,girl,0,2.78,3.287
8670,prison,loaf,27,1.164,5,1,1,10,0.25,loaf,1,NA,4.544,bar,0,2.244,2.768
8670,forest,knob,47,1.388,13,1,1,22,0.55,dog,0,NA,4.325,flee,0,1.058,3.001
8670,port,cinema,54,1.139,15,1,1,24,0.6,calf,0,NA,4.063,loaf,0,3.063,3.696
8768,knock,otter,28,1.506,33,1,0,13,0.325,,NA,NA,NA,/ ,0,3.909,6.323
8768,fee,chowder,24,1.99,11,1,1,8,0.2,/,0,NA,2.304,/,0,2.638,3.763
8768,biology,temper,32,1.428,6,1,0,21,0.525,,NA,NA,NA,/,0,2.252,3.312
8768,want,ascent,58,2.212,15,1,0,29,0.725,,NA,NA,NA,/,0,1.936,2.954
8768,rock,milk,34,1.771,38,1,0,23,0.575,,NA,NA,NA,/,0,2.249,3.336
8768,date,laugh,68,1.785,1,1,1,36,0.9,/,0,NA,8.05,/,0,2.333,3.093
8768,bacon,feud,29,1.783,9,1,1,16,0.4,/,0,NA,4.062,pie,0,5.967,7.906
8768,climax,saucer,29,1.659,31,1,0,15,0.375,,NA,NA,NA,/,0,4.545,5.36
8768,caring,skirt,16,1.777,30,1,1,2,0.05,/,0,NA,3.208,/,0,2.415,3.124
8768,glue,force,33,1.559,25,1,1,22,0.55,/,0,NA,3.569,/,0,2.333,3.18
8768,shrink,mafia,21,2.255,22,1,0,3,0.075,,NA,NA,NA,/,0,2.381,3.13
8768,find,clown,24,1.826,27,1,0,7,0.175,,NA,NA,NA,key,0,4.528,6.852
8768,risk,zero,67,1.528,14,1,0,35,0.875,,NA,NA,NA,/,0,2.835,3.483
8768,need,faucet,40,3.865,3,1,0,27,0.675,,NA,NA,NA,/,0,2.098,2.654
8768,replace,roach,59,11.15,34,1,1,30,0.75,/,0,NA,3.098,/,0,1.995,2.79
8768,fan,feature,27,2.816,37,1,1,10,0.25,/,0,NA,3.2,/,0,2.135,2.757
8768,banner,glide,28,1.81,40,1,1,14,0.35,/,0,NA,2.671,/,0,1.908,2.686
8768,forest,knob,32,1.747,26,1,1,20,0.5,/,0,NA,2.421,/,0,3.726,4.375
8768,plant,worm,63,1.825,17,1,1,32,0.8,/,0,NA,3.257,/,0,3.65,4.499
8768,visit,glove,37,1.535,2,1,1,26,0.65,/,0,NA,6.38,/,0,2.314,3.038
8768,collect,loyalty,22,2.38,28,1,0,5,0.125,,NA,NA,NA,/,0,2.03,2.663
8768,pea,bathtub,22,1.873,5,1,1,4,0.1,bathtub,1,NA,10.692,bathtub,1,5.356,9.32
8768,grip,beach,30,1.514,36,1,0,17,0.425,,NA,NA,NA,/,0,2.964,3.53
8768,nerve,bumper,34,1.855,10,1,1,24,0.6,/,0,NA,2.491,/,0,2.478,2.889
8768,chicken,beet,27,2.074,35,1,0,11,0.275,,NA,NA,NA,/,0,2.368,3.149
8768,copy,bedroom,27,1.755,39,1,1,12,0.3,/,0,NA,2.818,/,0,1.76,2.304
8768,bias,sirloin,23,1.38,13,1,1,6,0.15,/,0,NA,2.888,/,0,2.285,2.795
8768,link,crisis,30,1.74,8,1,1,18,0.45,/,0,NA,6.039,/,0,1.518,2.882
8768,smother,surgery,24,1.769,4,1,0,9,0.225,,NA,NA,NA,/,0,2.794,3.443
8768,mill,feast,83,1.623,32,1,0,39,0.975,,NA,NA,NA,/,0,1.292,4.063
8768,remind,foam,74,1.87,7,1,1,38,0.95,/,0,NA,3.543,/,0,1.568,2.27
8768,process,joker,42,2.225,18,1,1,28,0.7,/,0,NA,2.798,/,0,1.906,2.664
8768,port,cinema,64,1.951,21,1,0,33,0.825,,NA,NA,NA,/,0,1.73,2.436
8768,pork,emperor,31,2.018,12,1,0,19,0.475,,NA,NA,NA,/,0,5.049,5.569
8768,capital,figure,65,2.184,16,1,1,34,0.85,/,0,NA,5.183,/,0,1.868,2.452
8768,bullet,walkway,36,5.44,19,1,0,25,0.625,,NA,NA,NA,/,0,1.48,2.148
8768,calf,annoy,8,1.622,29,1,0,1,0.025,,NA,NA,NA,/,0,5.046,5.639
8768,prison,loaf,100,3.361,24,1,1,40,1,loaf,1,NA,7.794,loaf,1,5.061,7.453
8768,anger,decay,59,2.233,23,1,0,31,0.775,,NA,NA,NA,/,0,2.18,2.874
8768,bleach,ruin,69,1.941,20,1,0,37,0.925,,NA,NA,NA,/,0,1.488,2.057
8868,pea,bathtub,1,4.24,33,1,0,5,0.125,,NA,NA,NA,door,0,4.305,6.567
8868,smother,surgery,2,4.732,9,1,0,23,0.575,,NA,NA,NA,skip,0,12.85,34.493
8868,need,faucet,5,6.38,12,1,1,34,0.85,glove,0,NA,6.174,skip,0,4.238,6.988
8868,shrink,mafia,2,4.878,38,1,1,16,0.4,biology,0,NA,10.571,biology,0,4.392,6.981
8868,fan,feature,2,3.791,26,1,0,21,0.525,,NA,NA,NA,skip,0,11.304,12.667
8868,bleach,ruin,15,8.249,29,1,0,39,0.975,,NA,NA,NA,ruin,1,4.24,5.793
8868,forest,knob,2,3.158,5,1,0,17,0.425,,NA,NA,NA,ham,0,6.137,18.712
8868,find,clown,2,4.872,27,1,0,25,0.625,,NA,NA,NA,swallow,0,5.242,7.585
8868,nerve,bumper,2,11.184,7,1,1,14,0.35,dog,0,NA,6.616,glide,0,4.709,6.219
8868,banner,glide,6,7.931,23,1,0,37,0.925,,NA,NA,NA,glider,0,3.955,7.829
8868,mill,feast,10,14.489,21,1,1,38,0.95,feast,1,NA,5.474,tree,0,10.565,11.97
8868,port,cinema,1,4.672,34,1,0,11,0.275,,NA,NA,NA,skip,0,4.452,5.973
8868,knock,otter,2,3.564,6,1,0,27,0.675,,NA,NA,NA,green,0,7.567,9.143
8868,bias,sirloin,2,3.65,19,1,1,18,0.45,glove,0,NA,7.275,water,0,14.988,16.271
8868,copy,bedroom,1,3.699,11,1,0,7,0.175,,NA,NA,NA,skip,0,7.352,9.394
8868,process,joker,2,3.856,36,1,1,26,0.65,free,0,NA,9.769,tree,0,3.564,5.343
8868,date,laugh,6,2.835,37,1,1,36,0.9,sure,0,NA,16.628,free,0,4.837,5.738
8868,glue,force,1,2.892,32,1,1,12,0.3,door,0,NA,8.053,window,0,15.831,17.012
8868,chicken,beet,1,2.662,10,1,0,9,0.225,,NA,NA,NA,wheat,0,19.216,21.403
8868,climax,saucer,1,3.255,25,1,0,3,0.075,,NA,NA,NA,saucer,1,8.014,10.682
